Japan,2022-01-21,161301
Argentina,2022-01-16,388130
Burundi,2022-01-24,62
Grenada,2022-01-07,175
Nepal,2022-01-23,212388
Barbados,2022-02-16,147
Vanuatu,2022-01-23,736
United Kingdom,2022-02-08,71088
Oceania,2022-02-02,270826
Cyprus,2022-01-08,3393
Faeroe Islands,2022-02-18,26
El Salvador,2022-02-02,7979
Zambia,2022-02-10,15980
Guinea-Bissau,2022-02-02,1972
Greece,2022-01-12,69445
Bermuda,2022-02-15,132
Netherlands,2022-02-10,23112
United Arab Emirates,2022-01-13,29969
Bolivia,2022-01-24,45186
United Arab Emirates,2022-02-02,29060
Cook Islands,2022-01-03,14
Armenia,2022-01-20,9347
Saint Vincent and the Grenadines,2022-01-29,114
Sri Lanka,2022-02-16,48718
Saint Vincent and the Grenadines,2022-02-14,89
Burundi,2022-01-25,62
Yemen,2022-01-30,2671
Guyana,2022-01-26,2009
Malawi,2022-02-15,2910
Haiti,2022-01-12,251
Hungary,2022-02-16,
Uruguay,2022-02-10,8897
Chad,2022-01-08,2544
Djibouti,2022-02-02,325
Yemen,2022-01-10,1926
United Arab Emirates,2022-01-07,28709
Costa Rica,2022-01-20,15281
Uzbekistan,2022-01-11,97860
San Marino,2022-01-10,145
Cote d'Ivoire,2022-01-23,10875
Malta,2022-01-23,3471
Panama,2022-01-06,15074
Kiribati,2022-02-02,330
Cape Verde,2022-01-17,2869
Macao,2022-01-16,2630
North America,2022-01-04,1676046
Lithuania,2022-01-03,12346
Bhutan,2022-01-28,13255
Albania,2022-01-03,5727
Solomon Islands,2022-01-27,1124
Liechtenstein,2022-01-15,319
Panama,2022-02-13,13541
Libya,2022-02-17,
Indonesia,2022-01-14,1252137
Bolivia,2022-02-05,35357
Libya,2022-02-09,9384
Hungary,2022-01-08,21208
South America,2022-02-10,2211691
Fiji,2022-01-22,173
Botswana,2022-02-17,
Malaysia,2022-01-16,224011
Belarus,2022-01-04,58856
Ecuador,2022-01-21,85846
Belize,2022-02-04,612
Haiti,2022-01-27,1878
Andorra,2022-01-02,865
Faeroe Islands,2022-01-18,137
Greece,2022-01-21,66656
European Union,2022-02-10,1228383
Barbados,2022-02-17,151
New Caledonia,2022-02-03,136
Germany,2022-01-07,516590
High income,2022-02-19,2815396
Guernsey,2022-01-01,1747
Malta,2022-01-05,6603
Poland,2022-01-29,123521
Armenia,2022-02-07,4483
Curacao,2022-02-17,134
Jordan,2022-01-25,19468
Estonia,2022-02-11,1337
Samoa,2022-01-13,81
Ukraine,2022-02-11,57975
Belize,2022-02-08,539
Suriname,2022-01-01,269
Portugal,2022-02-04,74742
Australia,2022-01-20,281928
Jordan,2022-01-01,28561
Lebanon,2022-01-24,11977
Hong Kong,2022-01-19,38241
South Africa,2022-01-29,62175
Moldova,2022-01-08,2926
Oceania,2022-02-16,202966
Syria,2022-02-08,2829
Singapore,2022-01-18,42687
Taiwan,2022-02-14,249437
Italy,2022-02-10,280396
Italy,2022-01-18,641968
Bermuda,2022-01-08,183
Lebanon,2022-02-06,10771
Haiti,2022-02-02,1422
Bulgaria,2022-02-16,4781
Seychelles,2022-01-02,251
Panama,2022-02-07,14637
Panama,2022-01-12,23401
Ireland,2022-02-17,7504
Ghana,2022-01-24,84487
Indonesia,2022-01-11,1252137
Israel,2022-02-12,6478
Netherlands,2022-01-06,260605
Eswatini,2022-02-06,1211
Cook Islands,2022-02-09,6
Djibouti,2022-01-28,588
Pakistan,2022-01-01,1192370
Moldova,2022-01-17,6153
Canada,2022-02-03,210373
Poland,2022-01-21,162504
Ethiopia,2022-02-17,306785
Qatar,2022-01-31,28240
France,2022-01-31,249932
Low income,2022-02-03,375407
Hungary,2022-02-15,
Eswatini,2022-01-27,2314
United Kingdom,2022-02-06,74361
El Salvador,2022-01-02,7379
Bosnia and Herzegovina,2022-01-15,4315
Poland,2022-02-03,105899
Turks and Caicos Islands,2022-01-03,122
Seychelles,2022-01-10,347
Guernsey,2022-01-14,220
Jamaica,2022-01-07,3164
Greenland,2022-01-20,52
Costa Rica,2022-01-09,19245
Czechia,2022-01-18,59149
Dominican Republic,2022-01-30,34695
Benin,2022-01-15,16074
England,2022-01-02,240334
Croatia,2022-02-10,4385
Northern Ireland,2022-01-08,6921
Somalia,2022-01-28,1578
Vanuatu,2022-02-04,399
Portugal,2022-02-05,73875
Aruba,2022-01-03,55
Macao,2022-01-15,2599
Syria,2022-01-01,90157
Ecuador,2022-01-17,108378
Ireland,2022-01-10,32167
High income,2022-01-20,5998994
Finland,2022-01-19,26015
Macao,2022-01-23,2592
Anguilla,2022-01-07,21
Hungary,2022-01-09,23380
El Salvador,2022-01-06,8682
Venezuela,2022-01-20,126261
Belize,2022-02-03,637
Germany,2022-02-18,137003
Yemen,2022-01-11,1926
Bermuda,2022-01-19,66
China,2022-01-31,3867571
Saudi Arabia,2022-01-14,189615
Bahrain,2022-01-14,4997
South Africa,2022-01-14,83984
Antigua and Barbuda,2022-01-20,103
Bosnia and Herzegovina,2022-01-22,4315
Guinea,2022-01-28,14292
Equatorial Guinea,2022-01-03,49
Laos,2022-01-26,48048
Fiji,2022-02-10,279
Equatorial Guinea,2022-01-02,49
Timor,2022-01-03,1006
Andorra,2022-01-13,865
China,2022-02-15,5835286
Gambia,2022-01-08,2299
Haiti,2022-02-05,695
World,2022-02-10,20955083
England,2022-01-31,79613
North Macedonia,2022-01-03,1615
Ethiopia,2022-01-02,11958
Saint Lucia,2022-01-22,113
Venezuela,2022-01-06,126261
Curacao,2022-02-12,152
Germany,2022-02-13,188527
Libya,2022-02-05,10660
Anguilla,2022-01-25,29
Africa,2022-02-04,1067655
Niger,2022-01-10,18757
Ukraine,2022-02-08,59101
Albania,2022-01-31,11055
Comoros,2022-01-27,609
Guernsey,2022-01-02,1747
South Africa,2022-01-28,63546
Somalia,2022-02-01,1578
European Union,2022-01-11,3175246
Russia,2022-02-01,317496
Burundi,2022-01-06,41
Equatorial Guinea,2022-01-10,97
Hong Kong,2022-02-16,83056
Denmark,2022-01-29,13473
Guernsey,2022-01-19,63
North America,2022-02-05,1460463
Guinea-Bissau,2022-02-06,6205
Trinidad and Tobago,2022-01-17,2428
Slovenia,2022-02-03,3028
El Salvador,2022-02-15,6583
South Korea,2022-01-29,316722
Vietnam,2022-02-13,471957
Sri Lanka,2022-02-17,51998
Nigeria,2022-01-07,127885
Low income,2022-02-17,348188
Australia,2022-02-06,213000
Kenya,2022-02-05,201734
Dominican Republic,2022-01-24,17124
Nicaragua,2022-01-05,21715
United Arab Emirates,2022-01-01,27043
France,2022-01-02,380311
Cook Islands,2022-01-11,4
Moldova,2022-01-31,5661
Uganda,2022-01-12,47099
China,2022-02-18,5577857
Somalia,2022-01-14,5028
High income,2022-01-21,5828433
Jamaica,2022-02-07,2413
Saint Kitts and Nevis,2022-01-19,68
Africa,2022-02-02,1276222
Grenada,2022-01-10,181
Oman,2022-01-25,16068
High income,2022-01-27,4944355
Qatar,2022-02-08,21516
Trinidad and Tobago,2022-01-14,3204
Somalia,2022-01-31,1578
Cayman Islands,2022-01-25,152
Portugal,2022-01-01,46584
Romania,2022-01-28,16182
Syria,2022-01-12,4079
Oceania,2022-01-12,295763
Laos,2022-01-30,48048
Palestine,2022-01-15,861
Guernsey,2022-01-07,1086
Turks and Caicos Islands,2022-01-26,122
Jordan,2022-01-02,31823
Turks and Caicos Islands,2022-02-02,122
Estonia,2022-01-18,4431
Senegal,2022-01-01,459
Cook Islands,2022-01-18,4
San Marino,2022-02-06,46
Barbados,2022-01-04,169
Ethiopia,2022-02-01,344
Belarus,2022-01-22,55656
South Sudan,2022-01-03,810
Peru,2022-01-10,289644
Georgia,2022-01-27,7387
High income,2022-01-02,5096728
Japan,2022-02-16,751977
High income,2022-02-06,3594270
Low income,2022-01-02,1054308
Zimbabwe,2022-01-02,10592
Lebanon,2022-02-04,12967
Egypt,2022-02-03,277821
Barbados,2022-01-06,76
Vietnam,2022-01-07,1009135
Bermuda,2022-01-20,125
Taiwan,2022-02-06,35525
Singapore,2022-01-28,33336
Colombia,2022-01-02,140688
Kenya,2022-01-29,66314
Macao,2022-01-25,2606
Mozambique,2022-01-20,205259
Albania,2022-02-16,3746
Haiti,2022-01-02,523
Hong Kong,2022-02-18,85104
Georgia,2022-02-17,3310
Jersey,2022-01-08,535
Burundi,2022-02-17,
Canada,2022-02-12,126507
Guinea-Bissau,2022-01-18,162
Haiti,2022-01-31,1907
Bermuda,2022-01-29,493
Afghanistan,2022-01-31,11299
Mali,2022-01-27,
Bermuda,2022-01-24,401
Barbados,2022-02-19,132
Albania,2022-02-10,4178
Indonesia,2022-01-03,1528279
Jordan,2022-01-23,24809
Upper middle income,2022-01-06,10844077
Israel,2022-02-10,6639
Mali,2022-02-17,
Greenland,2022-02-03,6
Trinidad and Tobago,2022-02-06,1733
Grenada,2022-02-04,82
United Arab Emirates,2022-01-03,27043
French Polynesia,2022-01-28,217
Costa Rica,2022-01-17,18386
Brazil,2022-01-05,415631
Samoa,2022-02-07,401
Denmark,2022-01-11,47535
Romania,2022-02-08,12879
Croatia,2022-01-21,12666
Liechtenstein,2022-01-10,250
Namibia,2022-02-09,846
Netherlands,2022-01-13,194251
Georgia,2022-02-10,3715
Turks and Caicos Islands,2022-01-02,122
Lithuania,2022-01-06,12748
Cote d'Ivoire,2022-01-06,46003
Sweden,2022-02-09,47532
Kuwait,2022-01-03,14530
Venezuela,2022-01-03,126261
Cyprus,2022-01-07,3393
Thailand,2022-01-04,159623
Qatar,2022-02-07,23671
Eswatini,2022-01-25,2728
Liberia,2022-02-09,1580
Saint Kitts and Nevis,2022-02-04,80
Sao Tome and Principe,2022-01-04,384
South Sudan,2022-02-02,3848
Lebanon,2022-02-15,9466
Gibraltar,2022-01-24,121
North America,2022-01-28,2099582
Trinidad and Tobago,2022-01-28,1787
France,2022-01-05,413511
Wales,2022-01-05,14671
Myanmar,2022-01-11,162563
Ecuador,2022-02-08,62494
Benin,2022-01-29,14887
Malaysia,2022-01-08,200581
Afghanistan,2022-01-14,13458
Netherlands,2022-02-12,19594
Kyrgyzstan,2022-01-30,9892
Wales,2022-01-27,5794
Haiti,2022-01-30,2150
Afghanistan,2022-01-29,10550
Belarus,2022-01-10,40597
Kyrgyzstan,2022-01-13,7295
Sierra Leone,2022-01-11,1199
Oman,2022-01-04,11708
Senegal,2022-02-03,11939
Bangladesh,2022-02-19,1379994
Angola,2022-01-25,136353
Kenya,2022-01-26,64358
New Zealand,2022-02-19,42885
Eswatini,2022-01-11,1926
Canada,2022-01-07,291720
British Virgin Islands,2022-01-28,6
Iran,2022-02-15,302466
Haiti,2022-01-10,251
Iraq,2022-01-27,45702
Malawi,2022-02-11,1106
Cyprus,2022-02-10,2526
Japan,2022-01-07,139729
Portugal,2022-01-22,81743
Afghanistan,2022-02-06,12847
Zambia,2022-01-20,29776
Barbados,2022-02-09,152
Malta,2022-01-09,8191
Asia,2022-01-16,24759670
Wales,2022-01-03,19090
Mexico,2022-02-13,407567
Faeroe Islands,2022-02-07,50
South America,2022-01-13,2053924
Egypt,2022-01-21,276236
Gambia,2022-01-01,1878
Guyana,2022-01-23,1883
Cape Verde,2022-01-06,968
South America,2022-02-02,2833576
Chile,2022-02-07,54001
Rwanda,2022-01-15,127901
India,2022-02-12,4313445
Ukraine,2022-01-27,66779
Bahrain,2022-01-04,6296
Iraq,2022-01-13,55912
Israel,2022-02-19,4061
South America,2022-01-12,2026194
Kenya,2022-02-17,206556
Niger,2022-01-05,18757
Philippines,2022-02-02,361139
Greece,2022-02-03,44488
United Kingdom,2022-02-07,72494
Zambia,2022-02-03,13942
Canada,2022-01-28,260372
Isle of Man,2022-01-14,244
Czechia,2022-02-11,13693
Benin,2022-02-02,14887
Sudan,2022-01-28,72864
Singapore,2022-01-03,41223
Antigua and Barbuda,2022-01-30,55
Colombia,2022-01-01,140628
Samoa,2022-01-26,304
Wales,2022-02-11,3268
El Salvador,2022-01-07,9990
Italy,2022-01-05,465848
Zimbabwe,2022-01-28,10201
Ethiopia,2022-01-05,7417
Qatar,2022-01-26,25532
Oman,2022-01-23,15445
North Macedonia,2022-02-01,1082
Latvia,2022-01-27,5951
Kiribati,2022-01-11,1018
Czechia,2022-01-12,74635
Estonia,2022-02-18,1057
Ireland,2022-01-13,28464
New Caledonia,2022-02-13,149
Romania,2022-02-12,10096
Afghanistan,2022-02-12,14341
Croatia,2022-01-09,15170
India,2022-01-07,8103784
Low income,2022-02-04,272395
Ukraine,2022-02-13,58327
Malta,2022-02-16,1103
Somalia,2022-01-16,5028
Asia,2022-01-20,18661960
Low income,2022-02-13,349283
Mongolia,2022-01-24,4070
Lebanon,2022-01-21,13592
China,2022-02-03,1734857
Djibouti,2022-02-17,
Togo,2022-01-14,4854
Bosnia and Herzegovina,2022-01-06,4315
Albania,2022-01-29,5471
Russia,2022-01-12,292374
Nauru,2022-01-15,0
Saint Vincent and the Grenadines,2022-01-10,82
Philippines,2022-01-30,459031
Malaysia,2022-02-17,154533
Uganda,2022-01-14,31117
Switzerland,2022-01-28,29912
Niger,2022-01-28,972
Norway,2022-01-19,48339
Benin,2022-01-27,14887
World,2022-01-27,26273835
Somalia,2022-01-20,3057
Bermuda,2022-02-03,232
Zimbabwe,2022-01-05,12156
Finland,2022-02-08,39229
Samoa,2022-02-08,401
New Caledonia,2022-02-11,130
Guinea,2022-01-06,69204
Mexico,2022-01-15,565105
Haiti,2022-01-23,794
Greenland,2022-01-28,14
Belgium,2022-01-05,71139
Montenegro,2022-02-16,345
United States,2022-01-17,1021793
France,2022-01-20,410680
British Virgin Islands,2022-02-03,7
British Virgin Islands,2022-01-05,11
Bhutan,2022-01-25,25601
Yemen,2022-01-05,1926
Belgium,2022-02-05,31445
Lithuania,2022-01-26,6018
Qatar,2022-01-05,8285
Slovenia,2022-01-05,4342
Sierra Leone,2022-01-03,1199
Upper middle income,2022-02-09,6811302
Liechtenstein,2022-01-17,304
Slovakia,2022-02-08,4056
Maldives,2022-02-02,2918
Bahrain,2022-01-06,5713
Switzerland,2022-01-26,35520
Tonga,2022-01-15,128
Curacao,2022-01-13,1210
Libya,2022-01-05,9635
Tonga,2022-01-08,299
Cambodia,2022-02-12,53567
Eswatini,2022-01-02,746
Bolivia,2022-01-13,80795
Guinea,2022-02-06,2802
Belgium,2022-02-17,31034
Gibraltar,2022-01-22,118
Cyprus,2022-01-15,5725
Paraguay,2022-01-01,30476
India,2022-02-09,4713271
France,2022-01-12,606194
Antigua and Barbuda,2022-01-18,106
Central African Republic,2022-01-21,2825
Burundi,2022-01-15,47
Belize,2022-01-11,616
Iceland,2022-01-29,1906
United Kingdom,2022-02-09,69509
Grenada,2022-02-05,79
Croatia,2022-01-10,15253
Algeria,2022-01-02,22589
India,2022-01-18,5452050
Switzerland,2022-02-13,10871
Philippines,2022-01-12,772688
Palestine,2022-01-02,3958
Sri Lanka,2022-02-14,54082
Tunisia,2022-02-09,6550
Venezuela,2022-01-10,126261
Ethiopia,2022-01-24,1012
South Sudan,2022-01-29,2910
Hungary,2022-01-16,26242
Oman,2022-01-27,16068
United States,2022-02-09,446524
Maldives,2022-01-01,442
Burundi,2022-01-22,62
Samoa,2022-02-10,401
Uzbekistan,2022-01-16,50667
Australia,2022-01-13,261844
United Arab Emirates,2022-02-18,20752
Kosovo,2022-01-02,1443
Sri Lanka,2022-01-25,66585
Lower middle income,2022-01-27,11280811
Cote d'Ivoire,2022-02-10,65578
Montenegro,2022-01-15,835
Zambia,2022-02-18,16670
Bahamas,2022-02-11,322
Sri Lanka,2022-02-03,99917
Greece,2022-01-22,64778
Oman,2022-01-06,11708
Anguilla,2022-02-10,21
Lower middle income,2022-01-15,18372057
Serbia,2022-01-30,3791
Gabon,2022-01-09,3128
China,2022-02-02,2405429
China,2022-01-26,4601286
Norway,2022-01-09,52547
Brunei,2022-01-25,2316
Saint Kitts and Nevis,2022-02-14,220
Peru,2022-02-15,88853
Thailand,2022-01-12,451360
Gambia,2022-01-02,2018
Guinea,2022-01-08,24076
Belgium,2022-01-18,98604
Albania,2022-01-24,5471
Zimbabwe,2022-01-18,14348
Namibia,2022-01-29,13234
Costa Rica,2022-02-04,14190
Trinidad and Tobago,2022-01-27,1815
South Korea,2022-01-28,304584
United Arab Emirates,2022-01-09,29297
Uruguay,2022-02-08,10379
Mozambique,2022-01-09,228379
Portugal,2022-01-08,62622
Samoa,2022-01-17,128
Saudi Arabia,2022-01-27,257257
Switzerland,2022-01-02,44462
Guernsey,2022-01-24,79
Cuba,2022-01-31,74743
Tonga,2022-01-13,162
Malaysia,2022-01-17,226929
Morocco,2022-02-06,57272
United Kingdom,2022-01-27,106776
Taiwan,2022-02-16,271131
Hungary,2022-02-14,8572
Nigeria,2022-01-13,286036
Romania,2022-01-16,21291
Slovakia,2022-02-01,6266
Botswana,2022-01-05,2733
Timor,2022-01-20,1279
Macao,2022-01-22,2587
Iraq,2022-01-23,47769
Myanmar,2022-01-06,170740
Kyrgyzstan,2022-02-17,9846
Cambodia,2022-02-04,39140
Jamaica,2022-01-08,3957
Belarus,2022-01-31,41978
Isle of Man,2022-01-25,149
Belgium,2022-01-24,65582
Algeria,2022-02-02,16222
Lebanon,2022-01-13,30089
Uganda,2022-02-04,185006
World,2022-01-03,32281753
Solomon Islands,2022-01-05,692
Chile,2022-01-13,91727
Curacao,2022-01-30,221
Hungary,2022-01-01,10347
Togo,2022-01-01,5110
Bolivia,2022-01-02,46509
Tonga,2022-01-09,265
Italy,2022-01-26,531372
Oceania,2022-02-10,246407
Chile,2022-01-31,57416
Azerbaijan,2022-02-13,37100
Luxembourg,2022-01-13,6538
Sint Maarten (Dutch part),2022-01-16,672
Belarus,2022-01-27,49254
Cuba,2022-01-14,179366
Uzbekistan,2022-02-05,87084
High income,2022-01-29,4713393
Colombia,2022-01-21,269291
Northern Ireland,2022-01-04,6569
Europe,2022-01-01,2911770
Costa Rica,2022-01-04,17916
Myanmar,2022-01-04,188717
El Salvador,2022-01-10,13914
Gibraltar,2022-02-02,80
Sweden,2022-02-15,33482
Mongolia,2022-01-06,2622
Austria,2022-01-02,35485
South Sudan,2022-01-27,2834
Uganda,2022-02-03,148503
Oman,2022-01-12,11708
Philippines,2022-01-27,449728
Uruguay,2022-01-16,21214
Ireland,2022-01-09,32063
Papua New Guinea,2022-01-14,432
Colombia,2022-02-01,222538
Lower middle income,2022-01-07,13407919
Pakistan,2022-01-05,800125
England,2022-02-03,72319
Switzerland,2022-01-20,51104
Mozambique,2022-01-13,318504
Low income,2022-01-13,513269
Brazil,2022-02-08,1144740
High income,2022-02-02,4001294
Montserrat,2022-01-15,48
Curacao,2022-01-08,1741
Guinea,2022-01-21,170175
United Kingdom,2022-02-16,69425
High income,2022-01-24,5301994
Turkey,2022-01-06,532641
Malawi,2022-02-03,1848
Norway,2022-02-16,6888
Malta,2022-01-18,4785
Niger,2022-01-20,972
United States,2022-02-08,455179
Albania,2022-01-12,8233
High income,2022-01-18,6304243
Wales,2022-01-20,7992
China,2022-01-08,7558429
Romania,2022-01-15,22027
Madagascar,2022-01-28,5727
Burundi,2022-01-26,62
Tajikistan,2022-01-20,42091
Low income,2022-01-04,336962
Peru,2022-02-07,110501
North Macedonia,2022-01-12,1615
North Macedonia,2022-01-27,1128
Low income,2022-01-07,843274
Taiwan,2022-01-05,56618
Honduras,2022-01-29,21412
El Salvador,2022-01-24,10607
Azerbaijan,2022-01-05,12566
Honduras,2022-02-01,21412
Solomon Islands,2022-01-08,726
Morocco,2022-02-13,60436
Ireland,2022-01-16,26990
South Africa,2022-01-11,66277
United States,2022-01-26,731975
Guyana,2022-01-15,2015
Bermuda,2022-02-05,180
Zambia,2022-02-01,13823
Northern Ireland,2022-02-13,2058
Saudi Arabia,2022-01-24,224833
Fiji,2022-02-07,224
Lithuania,2022-01-27,5706
Australia,2022-02-02,238061
Pakistan,2022-01-10,600999
Belgium,2022-02-04,31580
Cape Verde,2022-01-07,968
Spain,2022-02-06,115433
Bangladesh,2022-02-02,957674
Jordan,2022-01-29,15773
Brazil,2022-01-20,1624605
Macao,2022-02-18,2659
Nicaragua,2022-01-28,35183
Lebanon,2022-01-11,27218
European Union,2022-01-04,2328523
Tunisia,2022-01-18,18217
Mauritania,2022-01-17,6561
Macao,2022-02-14,2225
Saint Kitts and Nevis,2022-02-10,220
Macao,2022-02-06,705
United Arab Emirates,2022-02-06,27597
Faeroe Islands,2022-01-30,129
Africa,2022-01-07,1828074
Spain,2022-01-02,104074
Belgium,2022-01-12,122441
Niger,2022-01-25,972
Eswatini,2022-01-17,3145
Liechtenstein,2022-01-24,156
Uruguay,2022-01-15,21213
Singapore,2022-01-26,34223
Slovakia,2022-02-09,3827
Tanzania,2022-01-01,33193
Vietnam,2022-01-14,1103973
Vanuatu,2022-01-21,736
Haiti,2022-01-25,1336
Cote d'Ivoire,2022-01-19,10513
Kiribati,2022-01-18,330
Paraguay,2022-02-10,26607
Lebanon,2022-01-12,28195
Turks and Caicos Islands,2022-01-07,122
Serbia,2022-02-04,3593
Pakistan,2022-02-03,939480
Vanuatu,2022-01-07,736
Ethiopia,2022-02-13,12752
Cuba,2022-01-03,114953
Panama,2022-01-05,11607
Wales,2022-02-09,3377
Finland,2022-01-13,52247
High income,2022-02-03,3830698
New Zealand,2022-02-18,44981
Belarus,2022-01-30,44895
Guinea-Bissau,2022-02-13,9601
Tunisia,2022-01-24,20779
South Africa,2022-01-17,69190
Kyrgyzstan,2022-02-19,10203
Kosovo,2022-01-08,2307
Peru,2022-01-07,228106
Somalia,2022-01-25,1578
Cyprus,2022-01-20,4751
Afghanistan,2022-01-11,15680
Iran,2022-01-16,545704
North America,2022-02-07,1424534
Saudi Arabia,2022-02-09,165655
Brunei,2022-01-22,2611
Kyrgyzstan,2022-02-16,9313
Lower middle income,2022-02-04,9830218
Benin,2022-01-21,15565
Canada,2022-01-25,290515
Central African Republic,2022-01-24,3605
Israel,2022-01-05,39021
South Africa,2022-02-15,118430
Bulgaria,2022-01-17,20166
Vietnam,2022-01-21,1090513
Croatia,2022-02-09,4685
Antigua and Barbuda,2022-01-21,103
Egypt,2022-01-26,259740
Lower middle income,2022-02-12,9347072
North Macedonia,2022-01-28,1128
Curacao,2022-01-10,1660
Malaysia,2022-01-21,202489
Madagascar,2022-01-23,5727
Benin,2022-02-01,14887
Cape Verde,2022-01-25,2853
Kyrgyzstan,2022-02-02,9220
El Salvador,2022-02-04,7988
Turks and Caicos Islands,2022-01-13,122
Argentina,2022-02-13,261770
Nigeria,2022-01-24,205058
Scotland,2022-01-09,23367
Bangladesh,2022-02-03,957674
Croatia,2022-01-22,12103
Wales,2022-01-14,12526
Mongolia,2022-01-22,4885
Denmark,2022-01-23,24991
Paraguay,2022-01-16,24988
Algeria,2022-02-06,16222
British Virgin Islands,2022-02-05,7
Maldives,2022-01-25,2725
Gibraltar,2022-01-01,17
Azerbaijan,2022-01-28,24491
